name,url
La EPA reconoce a oficinas del Caribe de Asuntos de Veteranos y Servicio de Pesca y Vida Silvestre por ahorrar recursos y dinero de contribuyentes,https://www.epa.gov/newsreleases/la-epa-reconoce-oficinas-del-caribe-de-asuntos-de-veteranos-y-servicio-de-pesca-y-vida
EPA and Texas team up to eliminate water pollution,https://www.epa.gov/newsreleases/epa-and-texas-team-eliminate-water-pollution
EPA proposes to withdraw Clean Water Act restrictions for Pebble Mine in Alaska’s Bristol Bay watershed,https://www.epa.gov/newsreleases/epa-proposes-withdraw-clean-water-act-restrictions-pebble-mine-alaskas-bristol-bay
EPA Administrator Pruitt Addresses American Farm Bureau’s State Leadership Meeting,https://www.epa.gov/newsreleases/epa-administrator-pruitt-addresses-american-farm-bureaus-state-leadership-meeting
"EPA Provides Brownfields Grants to Woonsocket and Providence, Rhode Island",https://www.epa.gov/newsreleases/epa-provides-brownfields-grants-woonsocket-and-providence-rhode-island
Pruitt and Perdue Promote Sustainability in The South,https://www.epa.gov/newsreleases/pruitt-and-perdue-promote-sustainability-south
"EPA Awards $91,000 Environmental Education Grant to Woonasquatucket River Watershed Council in Providence, R.I.",https://www.epa.gov/newsreleases/epa-awards-91000-environmental-education-grant-woonasquatucket-river-watershed-council
"U.S. EPA to hold July 11 open house for the Sandoval Zinc Superfund site in Sandoval, Illinois",https://www.epa.gov/newsreleases/us-epa-hold-july-11-open-house-sandoval-zinc-superfund-site-sandoval-illinois
"EPA Awards $91,000 Environmental Education Grant to Alvernia University in Reading, Pennsylvania",https://www.epa.gov/newsreleases/epa-awards-91000-environmental-education-grant-alvernia-university-reading-pennsylvania
"EPA grant of nearly $175,000 to state of Oklahoma will support pesticide safety",https://www.epa.gov/newsreleases/epa-grant-nearly-175000-state-oklahoma-will-support-pesticide-safety
Administrator Pruitt Hosts Back-to-Basics Events in Alabama and Georgia,https://www.epa.gov/newsreleases/administrator-pruitt-hosts-back-basics-events-alabama-and-georgia
"EPA Awards Nearly $77,000 to the Student Conservation Association for Environmental Education Projects in Houston Area",https://www.epa.gov/newsreleases/epa-awards-nearly-77000-student-conservation-association-environmental-education
"Local, Tribal Emergency Planning and Response Organizations Schedule Conference for July 20-22 in Overland Park, Kan.",https://www.epa.gov/newsreleases/local-tribal-emergency-planning-and-response-organizations-schedule-conference-july-20
EPA Proposes RFS Volumes Reflective of Market Realities for 2018,https://www.epa.gov/newsreleases/epa-proposes-rfs-volumes-reflective-market-realities-2018
EPA Takes Action to Protect Water Quality in Puerto Rico,https://www.epa.gov/newsreleases/epa-takes-action-protect-water-quality-puerto-rico
EPA toma acción para proteger cuerpos de agua en Puerto Rico,https://www.epa.gov/newsreleases/epa-toma-accion-para-proteger-cuerpos-de-agua-en-puerto-rico
EPA and Pueblo of Pojoaque Prevent Radon Exposure,https://www.epa.gov/newsreleases/epa-and-pueblo-pojoaque-prevent-radon-exposure
"Agreement with Rocky Mountain Bottle Company to reduce air emissions, improve compliance at Colorado facility",https://www.epa.gov/newsreleases/agreement-rocky-mountain-bottle-company-reduce-air-emissions-improve-compliance
EPA Provides $1.38 Million to Florida’s Environmental Programs,https://www.epa.gov/newsreleases/epa-provides-138-million-floridas-environmental-programs
Annual Report Card Shows Water Quality Improvements in Parts of the Mystic River Watershed,https://www.epa.gov/newsreleases/annual-report-card-shows-water-quality-improvements-parts-mystic-river-watershed
"EPA Announces Collin Co., Texas, Has Attained Air Quality Standard for Lead",https://www.epa.gov/newsreleases/epa-announces-collin-co-texas-has-attained-air-quality-standard-lead
EPA awards $513K to Alaska & Washington tribes to protect communities from diesel emissions,https://www.epa.gov/newsreleases/epa-awards-513k-alaska-washington-tribes-protect-communities-diesel-emissions
EPA and Texas Partner on Pesticide Safety,https://www.epa.gov/newsreleases/epa-and-texas-partner-pesticide-safety
$1 Million Grant will Help Mississippi Address Leaking Underground Petroleum Storage Tanks,https://www.epa.gov/newsreleases/1-million-grant-will-help-mississippi-address-leaking-underground-petroleum-storage
U.S. EPA Cites Lodi Company for Violating Federal Pesticide Law,https://www.epa.gov/newsreleases/us-epa-cites-lodi-company-violating-federal-pesticide-law
"EPA and the State of Colorado release proposed plans for environmental cleanup at the Eagle Mine Superfund site in Eagle County, Colorado",https://www.epa.gov/newsreleases/epa-and-state-colorado-release-proposed-plans-environmental-cleanup-eagle-mine
"EPA, U.S. Army Move to Rescind 2015 ""Waters of the U.S.""",https://www.epa.gov/newsreleases/epa-us-army-move-rescind-2015-waters-us
"U.S. EPA Awards $91,000 to Groundwork San Diego to Educate Students and Community on Water Conservation",https://www.epa.gov/newsreleases/us-epa-awards-91000-groundwork-san-diego-educate-students-and-community-water
Elected Leaders Praise The Trump Administration’s Move To Rescind WOTUS,https://www.epa.gov/newsreleases/elected-leaders-praise-trump-administrations-move-rescind-wotus
EPA y el Ejército de EE.UU. toman acción para revocar definición de “Aguas de EE.UU.” del 2015,https://www.epa.gov/newsreleases/epa-y-el-ejercito-de-eeuu-toman-accion-para-revocar-definicion-de-aguas-de-eeuu-del
"With Summers Arrival, Reminder About Woonasquatucket River ""Do's and Don'ts"" and Update on EPA Efforts",https://www.epa.gov/newsreleases/summers-arrival-reminder-about-woonasquatucket-river-dos-and-donts-and-update-epa-0
EPA and Arkansas to Protect Air Quality,https://www.epa.gov/newsreleases/epa-and-arkansas-protect-air-quality
"Soil cleanup to begin at Velsicol Superfund site in St. Louis, Michigan",https://www.epa.gov/newsreleases/soil-cleanup-begin-velsicol-superfund-site-st-louis-michigan
"EPA resumes cleanup at the Jacobsville Superfund site in Evansville, Indiana",https://www.epa.gov/newsreleases/epa-resumes-cleanup-jacobsville-superfund-site-evansville-indiana
EPA to Accept Nominations for Science Boards,https://www.epa.gov/newsreleases/epa-accept-nominations-science-boards
EPA awards Wyoming Department of Environmental Quality $850k grant to protect water quality,https://www.epa.gov/newsreleases/epa-awards-wyoming-department-environmental-quality-850k-grant-protect-water-quality
"EPA to Help Anderson, Indiana, Improve Health, Environment and Revitalize Local Economy",https://www.epa.gov/newsreleases/epa-help-anderson-indiana-improve-health-environment-and-revitalize-local-economy
"EPA to Help Kentuckians Improve Health, Environment and Revitalize Local Economy",https://www.epa.gov/newsreleases/epa-help-kentuckians-improve-health-environment-and-revitalize-local-economy
"EPA to Help Montgomery and Smithers, West Virginia Improve Health, Environment and Revitalize Local Economy",https://www.epa.gov/newsreleases/epa-help-montgomery-and-smithers-west-virginia-improve-health-environment-and
EPA Provides Environmental Programs in Puerto Rico with More than One Million Dollars to Improve Water Quality,https://www.epa.gov/newsreleases/epa-provides-environmental-programs-puerto-rico-more-one-million-dollars-improve-water
"EPA Proposes Further Cleanup of Lead-Contaminated Residential Properties in West Deptford, N.J.",https://www.epa.gov/newsreleases/epa-proposes-further-cleanup-lead-contaminated-residential-properties-west-deptford-nj
"EPA to Help Monett, Mo., Improve Health, Environment and Revitalize Local Economy",https://www.epa.gov/newsreleases/epa-help-monett-mo-improve-health-environment-and-revitalize-local-economy
EPA conmemora hito de seguridad química en el primer aniversario de la Ley Frank R. Lautenberg sobre Seguridad Química para el Siglo XXI,https://www.epa.gov/newsreleases/epa-conmemora-hito-de-seguridad-quimica-en-el-primer-aniversario-de-la-ley-frank-r
"EPA to Help Bangor and Waterville, Maine Improve Health, Environment and Revitalize Local Economy",https://www.epa.gov/newsreleases/epa-help-bangor-and-waterville-maine-improve-health-environment-and-revitalize-local
"Los Angeles, Calif. & Nogales Ariz. Receive EPA Assistance to Improve Health, Environment and Local Economy",https://www.epa.gov/newsreleases/los-angeles-calif-nogales-ariz-receive-epa-assistance-improve-health-environment-and-0
"EPA to Help Port Townsend, Washington, Improve Health, Environment and Revitalize Local Economy",https://www.epa.gov/newsreleases/epa-help-port-townsend-washington-improve-health-environment-and-revitalize-local
EPA Marks Chemical Safety Milestone on 1st Anniversary of Lautenberg Chemical Safety Act,https://www.epa.gov/newsreleases/epa-marks-chemical-safety-milestone-1st-anniversary-lautenberg-chemical-safety-act
"EPA to Help Greensboro, AL Improve Health, Environment and Revitalize Local Economy",https://www.epa.gov/newsreleases/epa-help-greensboro-al-improve-health-environment-and-revitalize-local-economy
EPA requires County of Hawaii to close large cesspools in Pahala and Naalehu,https://www.epa.gov/newsreleases/epa-requires-county-hawaii-close-large-cesspools-pahala-and-naalehu
EPA otorga subvención de más de un millón de dolares para programas ambientales para mejorar la calidad de agua en Puerto Rico,https://www.epa.gov/newsreleases/epa-otorga-subvencion-de-mas-de-un-millon-de-dolares-para-programas-ambientales-para
"U.S. EPA Awards More than $320,000 to California, Arizona Tribes to Reduce Diesel Emissions",https://www.epa.gov/newsreleases/us-epa-awards-more-320000-california-arizona-tribes-reduce-diesel-emissions
"EPA Announces the release of the Interim Record of Decision for the Terry Creek Dredge Spoil Areas/Hercules Outfall Site, Operable Unit 1: Outfall Ditch in Brunswick, Glynn County, Georgia",https://www.epa.gov/newsreleases/epa-announces-release-interim-record-decision-terry-creek-dredge-spoil-areashercules
EPA Provides Environmental Programs in N.Y. with $5.7 Million to Improve Water Quality,https://www.epa.gov/newsreleases/epa-provides-environmental-programs-ny-57-million-improve-water-quality
"EPA Proposes Cleanup of Hazardous Waste Site in Kearny, N.J.",https://www.epa.gov/newsreleases/epa-proposes-cleanup-hazardous-waste-site-kearny-nj
"EPA to conduct field work at Colonial Creosote site in Washington Parish, La.",https://www.epa.gov/newsreleases/epa-conduct-field-work-colonial-creosote-site-washington-parish-la
EPA Grant Funds Student Conservation Projects at 15 Wisconsin Schools,https://www.epa.gov/newsreleases/epa-grant-funds-student-conservation-projects-15-wisconsin-schools
EPA Registers Innovative Tool to Control Corn Rootworm,https://www.epa.gov/newsreleases/epa-registers-innovative-tool-control-corn-rootworm
"EPA, N.C. DEQ and Multistate Trust to Hold Public Availability Sessions and Public Meeting about Kerr-McGee Superfund Site in Navassa, N.C. on June 20, 2017",https://www.epa.gov/newsreleases/epa-nc-deq-and-multistate-trust-hold-public-availability-sessions-and-public-meeting
"EPA Proposes Plan for Second Phase of Cleanup of the Peninsula Boulevard Superfund Site in Hewlett, Nassau County, N.Y.",https://www.epa.gov/newsreleases/epa-proposes-plan-second-phase-cleanup-peninsula-boulevard-superfund-site-hewlett
EPA provides $6.8 million to Chicago Park District for DuSable Park cleanup,https://www.epa.gov/newsreleases/epa-provides-68-million-chicago-park-district-dusable-park-cleanup
EPA provides $2.5 million to Illinois to resume Superfund cleanup in Southeast Rockford,https://www.epa.gov/newsreleases/epa-provides-25-million-illinois-resume-superfund-cleanup-southeast-rockford
Mississippi Awarded $2.15 Million EPA Grant for Environmental Programs,https://www.epa.gov/newsreleases/mississippi-awarded-215-million-epa-grant-environmental-programs
"National Home Developer NVR Inc., to Improve Environmental Compliance Measures Nationwide Under Agreement with EPA",https://www.epa.gov/newsreleases/national-home-developer-nvr-inc-improve-environmental-compliance-measures-nationwide
EPA Provides Brownfields Grant and Assistance to three Vermont Communities,https://www.epa.gov/newsreleases/epa-provides-brownfields-grant-and-assistance-three-vermont-communities-0
"EPA, Houston Health Department and the John P. McGovern Museum Introduce New Village Green Station",https://www.epa.gov/newsreleases/epa-houston-health-department-and-john-p-mcgovern-museum-introduce-new-village-green
"EPA Honors Fifth-Grader from Everett, Washington for Protecting Bees and Other Pollinators",https://www.epa.gov/newsreleases/epa-honors-fifth-grader-everett-washington-protecting-bees-and-other-pollinators
"EPA Proposal Ensures Clean Drinking Water for Residents Impacted by Mansfield Dump Superfund Site in Byram, N.J.",https://www.epa.gov/newsreleases/epa-proposal-ensures-clean-drinking-water-residents-impacted-mansfield-dump-superfund
"Brothers from Omaha, Neb., Earn 2017 President's Environmental Youth Award for Recycling Efforts",https://www.epa.gov/newsreleases/brothers-omaha-neb-earn-2017-presidents-environmental-youth-award-recycling-efforts
"EPA Honors Redmond, Washington High School Students for Outstanding Environmental Work to Reduce Their Carbon Footprint",https://www.epa.gov/newsreleases/epa-honors-redmond-washington-high-school-students-outstanding-environmental-work
"EPA awards Cherokee Nation $75,000 to protect the environment",https://www.epa.gov/newsreleases/epa-awards-cherokee-nation-75000-protect-environment
"U.S. EPA, City of Houston to announce new solar-powered air monitoring station",https://www.epa.gov/newsreleases/us-epa-city-houston-announce-new-solar-powered-air-monitoring-station
EPA Proposes Longer Stay of Portions of Oil and Gas Standards,https://www.epa.gov/newsreleases/epa-proposes-longer-stay-portions-oil-and-gas-standards
Merck Research Laboratories wins EPA 2017 Green Chemistry Challenge Awards,https://www.epa.gov/newsreleases/merck-research-laboratories-wins-epa-2017-green-chemistry-challenge-awards
United States Resets Climate Change Discussion At G7,https://www.epa.gov/newsreleases/united-states-resets-climate-change-discussion-g7
EPA Extends RMP Effective Date to 2019,https://www.epa.gov/newsreleases/epa-extends-rmp-effective-date-2019
"EPA to Conduct Soil, Water Sampling in Minden, W. Va.",https://www.epa.gov/newsreleases/epa-conduct-soil-water-sampling-minden-w-va
WHAT THEY ARE SAYING,https://www.epa.gov/newsreleases/what-they-are-saying
"Poor Air Quality Expected for the Southern Coast of New England on Tuesday, June 13",https://www.epa.gov/newsreleases/poor-air-quality-expected-southern-coast-new-england-tuesday-june-13
Administrator Pruitt Promotes Importance of International Engagement at First G7 Meeting,https://www.epa.gov/newsreleases/administrator-pruitt-promotes-importance-international-engagement-first-g7-meeting
EPA Honors Winners of the 2017 Green Chemistry Challenge Awards,https://www.epa.gov/newsreleases/epa-honors-winners-2017-green-chemistry-challenge-awards
"EPA Honors 2017 Green Chemistry Challenge Award Winner UniEnergy Technologies of Mukilteo, Washington",https://www.epa.gov/newsreleases/epa-honors-2017-green-chemistry-challenge-award-winner-unienergy-technologies-mukilteo
"EPA Honors Dow Chemical Co. of Collegeville, Pa. With Green Chemistry Challenge Award",https://www.epa.gov/newsreleases/epa-honors-dow-chemical-co-collegeville-pa-green-chemistry-challenge-award
"EPA Honors Winners of the 2017 Green Chemistry Challenge Awards, including Cambridge, Mass. Company",https://www.epa.gov/newsreleases/epa-honors-winners-2017-green-chemistry-challenge-awards-including-cambridge-mass
Economically Disadvantaged Communities in Maine Receive $1.1 Million to Redevelop Contaminated Properties,https://www.epa.gov/newsreleases/economically-disadvantaged-communities-maine-receive-11-million-redevelop-contaminated
"City of Taunton, Mass. Receives $500,000 to Redevelop Contaminated Brownfield Sites",https://www.epa.gov/newsreleases/city-taunton-mass-receives-500000-redevelop-contaminated-brownfield-sites
EPA Announces Student Award Winners,https://www.epa.gov/newsreleases/epa-announces-student-award-winners
U.S. EPA Requires Imperial County Company to Safely Manage Pesticides,https://www.epa.gov/newsreleases/us-epa-requires-imperial-county-company-safely-manage-pesticides
EPA Honors Student Award Winner from Ann Arbor,https://www.epa.gov/newsreleases/epa-honors-student-award-winner-ann-arbor
"Pearland, TX, Students Receive the President's Environmental Youth Award",https://www.epa.gov/newsreleases/pearland-tx-students-receive-presidents-environmental-youth-award
"White House, EPA Honor Student Award Winners from Greenville, SC",https://www.epa.gov/newsreleases/white-house-epa-honor-student-award-winners-greenville-sc
"White House, EPA Honor Student Award Winners from Tampa, FL",https://www.epa.gov/newsreleases/white-house-epa-honor-student-award-winners-tampa-fl
"Five West Haven, Conn. Students Honored by White House and EPA for Environmental Project",https://www.epa.gov/newsreleases/five-west-haven-conn-students-honored-white-house-and-epa-environmental-project
"White House, EPA Honor Student Award Winners from Douglass Elementary in Boulder, Colorado",https://www.epa.gov/newsreleases/white-house-epa-honor-student-award-winners-douglass-elementary-boulder-colorado
Fremont student honored with President’s Environmental Youth Award,https://www.epa.gov/newsreleases/fremont-student-honored-presidents-environmental-youth-award
Watsonville students honored with President’s Environmental Youth Award,https://www.epa.gov/newsreleases/watsonville-students-honored-presidents-environmental-youth-award
Ardmore Pa. Brothers Honored with President’s Youth Award,https://www.epa.gov/newsreleases/ardmore-pa-brothers-honored-presidents-youth-award-0
Northern Va. Students Honored with President’s Youth Award,https://www.epa.gov/newsreleases/northern-va-students-honored-presidents-youth-award
WHAT THEY ARE SAYING …About The EPA’S Decision To Delay Implementation of the 2015 Ozone Standards,https://www.epa.gov/newsreleases/what-they-are-saying-about-epas-decision-delay-implementation-2015-ozone-standards
"EPA begins cleanup at former electroplating facility in Madison Heights, Mich.",https://www.epa.gov/newsreleases/epa-begins-cleanup-former-electroplating-facility-madison-heights-mich
"Camden Redevelopment Agency to Receive $450,000 to Continue Work on Contaminated Brownfield Site",https://www.epa.gov/newsreleases/camden-redevelopment-agency-receive-450000-continue-work-contaminated-brownfield-site
"EPA Awards $300,000 to Atlanta, GA to Assess and Clean Up Contaminated Sites and Promote Economic Redevelopment",https://www.epa.gov/newsreleases/epa-awards-300000-atlanta-ga-assess-and-clean-contaminated-sites-and-promote-economic
Great Falls and north-central Montana communities receive $1M for revitalization projects,https://www.epa.gov/newsreleases/great-falls-and-north-central-montana-communities-receive-1m-revitalization-projects
"U.S. EPA awards $300,000 to clean up lead in Humboldt County",https://www.epa.gov/newsreleases/us-epa-awards-300000-clean-lead-humboldt-county
"Oklahoma City receives additional $500,000 from EPA to clean up environmental hazards",https://www.epa.gov/newsreleases/oklahoma-city-receives-additional-500000-epa-clean-environmental-hazards
U.S. EPA Reaches Settlement on Tanker Truck Oil Spill in San Diego,https://www.epa.gov/newsreleases/us-epa-reaches-settlement-tanker-truck-oil-spill-san-diego
"Rockford, Ill., Will Receive $700,000 to Redevelop Contaminated Brownfield Sites",https://www.epa.gov/newsreleases/rockford-ill-will-receive-700000-redevelop-contaminated-brownfield-sites
"Downriver Community Conference Will Receive $500,000 to Redevelop Contaminated Brownfield Site in Tecumseh, Mich.",https://www.epa.gov/newsreleases/downriver-community-conference-will-receive-500000-redevelop-contaminated-brownfield
IN CASE YOU MISSED IT ... EPA Administrator Scott Pruitt: President Trump Put America First,https://www.epa.gov/newsreleases/case-you-missed-it-epa-administrator-scott-pruitt-president-trump-put-america-first
Pruitt On Morning Joe: President Trump Is Putting America’s Interest First,https://www.epa.gov/newsreleases/pruitt-morning-joe-president-trump-putting-americas-interest-first
Pruitt: President Trump Is Focused On Growing Our Economy,https://www.epa.gov/newsreleases/pruitt-president-trump-focused-growing-our-economy
"EPA awards over $866,000 to American Samoa for environmental protection",https://www.epa.gov/newsreleases/epa-awards-over-866000-american-samoa-environmental-protection
"Organizations Across the Country Seek to Improve Water Infrastructure, Grow Local Economies",https://www.epa.gov/newsreleases/organizations-across-country-seek-improve-water-infrastructure-grow-local-economies
EPA to Extend Deadline for 2015 Ozone NAAQS Area Designations,https://www.epa.gov/newsreleases/epa-extend-deadline-2015-ozone-naaqs-area-designations
EPA to Recognize Five Communities in Georgia for Receiving $1.4 Million in Funding for Brownfield Site and Community Revitalization,https://www.epa.gov/newsreleases/epa-recognize-five-communities-georgia-receiving-14-million-funding-brownfield-site-and
EPA On Path to Eliminate Backlog of New Chemicals Awaiting EPA Approval,https://www.epa.gov/newsreleases/epa-path-eliminate-backlog-new-chemicals-awaiting-epa-approval
EPA Approves Redesignation of Atlanta Area to Attainment for the 2008 8-Hour Ozone Standard,https://www.epa.gov/newsreleases/epa-approves-redesignation-atlanta-area-attainment-2008-8-hour-ozone-standard
"EPA Awards $651,709 to Arkansas Department of Environmental Quality",https://www.epa.gov/newsreleases/epa-awards-651709-arkansas-department-environmental-quality
EPA Review Projects Long-Term Success for Hudson River PCB Cleanup,https://www.epa.gov/newsreleases/epa-review-projects-long-term-success-hudson-river-pcb-cleanup
"City of Eugene and Partners Selected for $500,000 in Brownfields Assessment Grants",https://www.epa.gov/newsreleases/city-eugene-and-partners-selected-500000-brownfields-assessment-grants
"City of St. Helens Selected for $300,000 in Brownfields Assessment Grants",https://www.epa.gov/newsreleases/city-st-helens-selected-300000-brownfields-assessment-grants
"Skamania County Selected for $300,000 in Brownfields Assessment Grants",https://www.epa.gov/newsreleases/skamania-county-selected-300000-brownfields-assessment-grants
"Rogue Valley Council of Governments, Medford and Grants Pass Selected for $600,000 in Brownfields Assessment Grants",https://www.epa.gov/newsreleases/rogue-valley-council-governments-medford-and-grants-pass-selected-600000-brownfields
"Oregon Cascades West Council of Governments Selected for $600,000 in Brownfields Assessment Grants",https://www.epa.gov/newsreleases/oregon-cascades-west-council-governments-selected-600000-brownfields-assessment-grants
"City of Ontario and Partners Selected for $600,000 in Brownfields Assessment Grants",https://www.epa.gov/newsreleases/city-ontario-and-partners-selected-600000-brownfields-assessment-grants
EPA Stays Oil and Gas Standards,https://www.epa.gov/newsreleases/epa-stays-oil-and-gas-standards
"EPA Selects Cataño, Puerto Rico to Receive a $200,000 Grant to Investigate Contaminated Properties",https://www.epa.gov/newsreleases/epa-selects-catano-puerto-rico-receive-200000-grant-investigate-contaminated-properties
"EPA Selects Trenton, New Jersey to Receive a $200,000 Grant to Clean Up and Revitalize Contaminated Property",https://www.epa.gov/newsreleases/epa-selects-trenton-new-jersey-receive-200000-grant-clean-and-revitalize-contaminated
"EPA Brownfields Funding Announced for Danville, Dixon, Rockford and Green Era Educational NFP in Chicago",https://www.epa.gov/newsreleases/epa-brownfields-funding-announced-danville-dixon-rockford-and-green-era-educational-nfp
"EPA Brownfields Funding Announced for Bloomington, Connersville, Indianapolis, Logansport, Madison County and Southeastern Indiana Regional Planning Commission",https://www.epa.gov/newsreleases/epa-brownfields-funding-announced-bloomington-connersville-indianapolis-logansport
"EPA Brownfields Funding Announced for Calhoun County, Genesee County, Michigan Department of Environmental Quality, St. Clair County and Tuscola County",https://www.epa.gov/newsreleases/epa-brownfields-funding-announced-calhoun-county-genesee-county-michigan-department
EPA Brownfields Funding Announced for Mankato and Minnesota Pollution Control Agency,https://www.epa.gov/newsreleases/epa-brownfields-funding-announced-mankato-and-minnesota-pollution-control-agency
"EPA Brownfields Funding Announced for Roseville, Newark, Norwalk, Painesville, Piqua, Port of Greater Cincinnati Development Authority, Youngstown and Southern Ohio Port Authority",https://www.epa.gov/newsreleases/epa-brownfields-funding-announced-roseville-newark-norwalk-painesville-piqua-port
"EPA Brownfields Funding Announced for Eau Claire, Green Bay, Sheboygan, Washington County and Wauwatosa",https://www.epa.gov/newsreleases/epa-brownfields-funding-announced-eau-claire-green-bay-sheboygan-washington-county-and
EPA Brownfields Funding Announced for Four Communities in Kentucky,https://www.epa.gov/newsreleases/epa-brownfields-funding-announced-four-communities-kentucky
"EPA Selects Camden, New Jersey to Receive Grants Totaling $750,000 to Assess, Clean Up and Revitalize Contaminated Properties",https://www.epa.gov/newsreleases/epa-selects-camden-new-jersey-receive-grants-totaling-750000-assess-clean-and
"Municipality of Spokane Selected for $600,000 in Brownfields Cleanup Grants",https://www.epa.gov/newsreleases/municipality-spokane-selected-600000-brownfields-cleanup-grants
EPA Provides Brownfields Grants and Assistance to Connecticut Communities,https://www.epa.gov/newsreleases/epa-provides-brownfields-grants-and-assistance-connecticut-communities
"Kodiak Island Borough Selected for $600,000 in Brownfields Assessment Grants",https://www.epa.gov/newsreleases/kodiak-island-borough-selected-600000-brownfields-assessment-grants
"Municipality of Anchorage Selected for $300,000 in Brownfields Assessment Grants",https://www.epa.gov/newsreleases/municipality-anchorage-selected-300000-brownfields-assessment-grants
"EPA Selects Valley Falls, New York Receive a $200,000 Grant to Investigate Contaminated Property",https://www.epa.gov/newsreleases/epa-selects-valley-falls-new-york-receive-200000-grant-investigate-contaminated
"Port of Skagit Selected for $195,000 Brownfields Assessment Grants",https://www.epa.gov/newsreleases/port-skagit-selected-195000-brownfields-assessment-grants-0
"Grays Harbor Council of Governments Selected for $600,000 in Brownfields Assessment Grants",https://www.epa.gov/newsreleases/grays-harbor-council-governments-selected-600000-brownfields-assessment-grants-0
"City of Bremerton Selected for $300,000 in Brownfields Assessment Grants",https://www.epa.gov/newsreleases/city-bremerton-selected-300000-brownfields-assessment-grants-0
"Laramie, Wyoming receives $300K for environmental assessment and property redevelopment",https://www.epa.gov/newsreleases/laramie-wyoming-receives-300k-environmental-assessment-and-property-redevelopment
"EPA Selects Niagara County, New York to Receive a $300,000 Grant to Investigate Contaminated Properties",https://www.epa.gov/newsreleases/epa-selects-niagara-county-new-york-receive-300000-grant-investigate-contaminated
EPA Brownfields Funding Announced for Seven Communities in Georgia,https://www.epa.gov/newsreleases/epa-brownfields-funding-announced-seven-communities-georgia
EPA Brownfields Funding Announced for Five Communities in Florida,https://www.epa.gov/newsreleases/epa-brownfields-funding-announced-five-communities-florida
EPA Provides Brownfields Grant and Assistance to Maine Communities,https://www.epa.gov/newsreleases/epa-provides-brownfields-grant-and-assistance-maine-communities
"Bent County, Colorado cleanup project receives $132K to revitalize Fort Lyon campus",https://www.epa.gov/newsreleases/bent-county-colorado-cleanup-project-receives-132k-revitalize-fort-lyon-campus
EPA Provides Brownfields Grant and Assistance to Mass. Communities,https://www.epa.gov/newsreleases/epa-provides-brownfields-grant-and-assistance-mass-communities
"Denton County Transportation Authority to receive $178,200 from EPA to assess environmental hazards",https://www.epa.gov/newsreleases/denton-county-transportation-authority-receive-178200-epa-assess-environmental-hazards
Acadiana Planning Commission uses EPA grant to assess contaminated properties,https://www.epa.gov/newsreleases/acadiana-planning-commission-uses-epa-grant-assess-contaminated-properties
EPA Brownfields Funding Announced for Eight Communities in Mississippi,https://www.epa.gov/newsreleases/epa-brownfields-funding-announced-eight-communities-mississippi
Montana communities receive more than $1.5 million for property cleanup and redevelopment,https://www.epa.gov/newsreleases/montana-communities-receive-more-15-million-property-cleanup-and-redevelopment
EPA Brownfields Funding Announced for Five Communities in North Carolina,https://www.epa.gov/newsreleases/epa-brownfields-funding-announced-five-communities-north-carolina
"City of Bastrop to receive $300,000 from EPA to assess environmental hazards",https://www.epa.gov/newsreleases/city-bastrop-receive-300000-epa-assess-environmental-hazards
"Montrose, Colorado receives $300K for property assessment and redevelopment",https://www.epa.gov/newsreleases/montrose-colorado-receives-300k-property-assessment-and-redevelopment
EPA and the Kickapoo Tribe of Oklahoma clean and revitalize property with EPA grant,https://www.epa.gov/newsreleases/epa-and-kickapoo-tribe-oklahoma-clean-and-revitalize-property-epa-grant
"Spirit Lake Tribe cleanup project in Fort Totten, North Dakota receives $200K",https://www.epa.gov/newsreleases/spirit-lake-tribe-cleanup-project-fort-totten-north-dakota-receives-200k
"New Orleans Regional Planning Commission to Receive $300,000 from EPA to Assess Environmental Hazards",https://www.epa.gov/newsreleases/new-orleans-regional-planning-commission-receive-300000-epa-assess-environmental
"Topeka, Kan., Selected for $300,000 EPA Brownfields Grant to Revitalize Riverfront Area, Leverage Jobs, Promote Economic Redevelopment",https://www.epa.gov/newsreleases/topeka-kan-selected-300000-epa-brownfields-grant-revitalize-riverfront-area-leverage
EPA Brownfields Funding Announced for Western Pennsylvania,https://www.epa.gov/newsreleases/epa-brownfields-funding-announced-western-pennsylvania
"EPA Selects Maurice River Township, New Jersey to Receive Grants Totaling $400,000 to Assess, Clean Up and Revitalize Contaminated Properties",https://www.epa.gov/newsreleases/epa-selects-maurice-river-township-new-jersey-receive-grants-totaling-400000-assess
EPA Provides Brownfields Grant and Assistance to Two NH Communities,https://www.epa.gov/newsreleases/epa-provides-brownfields-grant-and-assistance-two-nh-communities
EPA Brownfields Funding Announced for West Virginia,https://www.epa.gov/newsreleases/epa-brownfields-funding-announced-west-virginia
"Oklahoma City receives $300,000 from EPA to assess environmental hazards",https://www.epa.gov/newsreleases/oklahoma-city-receives-300000-epa-assess-environmental-hazards
"Hardesty Renaissance Economic Development Corporation Selected for $200,000 EPA Brownfields Grant to Continue Cleanup of Abandoned Former Federal Complex in Kansas City, Mo.",https://www.epa.gov/newsreleases/hardesty-renaissance-economic-development-corporation-selected-200000-epa-brownfields
EPA Brownfields Funding Announced for Virginia,https://www.epa.gov/newsreleases/epa-brownfields-funding-announced-virginia
